symbol,timestamp,open,high,low,close,volume,trade_count,vwap,rsi_14
QQQ,2025-09-23 19:06:00+00:00,597.31,597.37,597.23,597.34,88852.0,1154.0,597.306833,44.4078947368438
QQQ,2025-09-23 19:07:00+00:00,597.32,597.4801,597.29,597.445,79360.0,1046.0,597.388311,49.21135646687776
QQQ,2025-09-23 19:08:00+00:00,597.43,597.45,597.24,597.2699,98196.0,1218.0,597.292909,43.672413793104965
QQQ,2025-09-23 19:09:00+00:00,597.27,597.4,597.25,597.37,95150.0,1228.0,597.326476,43.024066968957655
QQQ,2025-09-23 19:10:00+00:00,597.36,597.59,597.36,597.58,112727.0,1346.0,597.478371,53.97682081581535
QQQ,2025-09-23 19:11:00+00:00,597.59,597.69,597.5144,597.66,99067.0,1313.0,597.613482,57.86428491180623
QQQ,2025-09-23 19:12:00+00:00,597.68,597.74,597.61,597.65,61470.0,1006.0,597.681785,62.04674135646134
QQQ,2025-09-23 19:13:00+00:00,597.65,597.69,597.6,597.6599,128483.0,805.0,597.643705,62.26946107784349
QQQ,2025-09-23 19:14:00+00:00,597.66,597.67,597.51,597.56,50792.0,746.0,597.570221,48.91532540237724
QQQ,2025-09-23 19:15:00+00:00,597.58,597.63,597.515,597.54,44378.0,736.0,597.579759,41.86046511627887
QQQ,2025-09-23 19:16:00+00:00,597.52,597.86,597.52,597.82,99637.0,1307.0,597.770535,57.746478873238765
QQQ,2025-09-23 19:17:00+00:00,597.81,597.96,597.79,597.925,75327.0,1036.0,597.864177,63.13993174061272
QQQ,2025-09-23 19:18:00+00:00,597.92,598.16,597.92,598.08,151381.0,1622.0,598.055723,74.99999999999605
QQQ,2025-09-23 19:19:00+00:00,598.08,598.1198,598.025,598.0471,86749.0,1200.0,598.065304,76.16898229776129
QQQ,2025-09-23 19:20:00+00:00,598.05,598.09,597.74,597.755,145808.0,1612.0,597.897876,62.38805970149011
QQQ,2025-09-23 19:21:00+00:00,597.76,597.7801,597.5,597.58,126317.0,1534.0,597.597184,53.86819484240635
QQQ,2025-09-23 19:22:00+00:00,597.58,597.61,597.48,597.5207,74765.0,953.0,597.540803,57.69702921679394
QQQ,2025-09-23 19:23:00+00:00,597.53,597.58,597.43,597.5199,66319.0,966.0,597.518462,54.899013007385825
QQQ,2025-09-23 19:24:00+00:00,597.53,597.66,597.52,597.6,88039.0,1060.0,597.598006,50.71428571428502
QQQ,2025-09-23 19:25:00+00:00,597.6,597.6385,597.45,597.57,103949.0,1380.0,597.545931,46.66666666667004
QQQ,2025-09-23 19:26:00+00:00,597.565,597.64,597.52,597.57,64795.0,1002.0,597.58929,47.014925373137366
QQQ,2025-09-23 19:27:00+00:00,597.59,597.6,597.32,597.345,116656.0,1337.0,597.404117,39.87524918011912
QQQ,2025-09-23 19:28:00+00:00,597.35,597.57,597.34,597.5247,118011.0,1351.0,597.449902,48.920423267481496
QQQ,2025-09-23 19:29:00+00:00,597.51,597.5753,597.49,597.515,50054.0,757.0,597.521676,49.23057983503712
QQQ,2025-09-23 19:30:00+00:00,597.515,597.69,597.51,597.62,111811.0,1412.0,597.600094,43.10154525386226
QQQ,2025-09-23 19:31:00+00:00,597.61,597.7,597.5125,597.69,61732.0,979.0,597.602149,41.69376502191957
QQQ,2025-09-23 19:32:00+00:00,597.685,597.81,597.63,597.7693,82288.0,1096.0,597.710036,38.397191724551796
QQQ,2025-09-23 19:33:00+00:00,597.77,597.88,597.75,597.81,88154.0,1244.0,597.828069,41.19700007425391
QQQ,2025-09-23 19:34:00+00:00,597.81,597.88,597.71,597.84,100655.0,1262.0,597.780438,53.91849529780682
QQQ,2025-09-23 19:35:00+00:00,597.845,597.855,597.64,597.8,160896.0,1538.0,597.765882,61.583824768315786
QQQ,2025-09-23 19:36:00+00:00,597.79,597.94,597.785,597.93,152030.0,1233.0,597.872356,70.05782612956078
QQQ,2025-09-23 19:37:00+00:00,597.935,597.97,597.82,597.88,118784.0,1289.0,597.912563,66.83496961196491
QQQ,2025-09-23 19:38:00+00:00,597.89,597.93,597.83,597.83,107321.0,1096.0,597.880801,61.064075428131275
QQQ,2025-09-23 19:39:00+00:00,597.83,597.8979,597.78,597.85,95497.0,1194.0,597.843434,63.60015543034482
QQQ,2025-09-23 19:40:00+00:00,597.87,598.035,597.84,598.015,114736.0,1343.0,597.926237,68.62860013395445
QQQ,2025-09-23 19:41:00+00:00,598.01,598.0856,597.97,598.02,129535.0,1524.0,598.023281,84.6366995073847
QQQ,2025-09-23 19:42:00+00:00,598.02,598.055,597.94,598.055,83080.0,1188.0,598.006162,81.95733397612968
QQQ,2025-09-23 19:43:00+00:00,598.055,598.0982,597.97,598.07,139957.0,1521.0,598.046138,83.2335329341341
QQQ,2025-09-23 19:44:00+00:00,598.065,598.185,598.065,598.16,120372.0,1305.0,598.136207,82.92682926829302
QQQ,2025-09-23 19:45:00+00:00,598.14,598.325,598.14,598.3007,126861.0,1548.0,598.249252,84.28202537330209
QQQ,2025-09-23 19:46:00+00:00,598.3,598.37,598.165,598.17,132501.0,1669.0,598.286952,71.26631992357089
QQQ,2025-09-23 19:47:00+00:00,598.18,598.2,597.95,598.03,136128.0,1498.0,598.066334,60.562704052238004
QQQ,2025-09-23 19:48:00+00:00,598.03,598.14,597.96,598.1,78925.0,1145.0,598.050118,62.02145367116625
QQQ,2025-09-23 19:49:00+00:00,598.08,598.17,598.07,598.12,1260747.0,1301.0,598.113141,65.07442999811897
QQQ,2025-09-23 19:50:00+00:00,598.13,598.225,598.06,598.1,263009.0,3296.0,598.137572,58.934202228299704
QQQ,2025-09-23 19:51:00+00:00,598.09,598.2697,598.0,598.19,320333.0,3524.0,598.167411,65.63445632439274
QQQ,2025-09-23 19:52:00+00:00,598.19,598.28,597.88,597.99,342604.0,3741.0,598.12377,57.008936393900285
QQQ,2025-09-23 19:53:00+00:00,597.99,598.4107,597.92,598.22,474690.0,4806.0,598.239061,63.689507177740495
QQQ,2025-09-23 19:54:00+00:00,598.23,598.46,598.195,598.34,385108.0,3835.0,598.351039,62.438763012859916
QQQ,2025-09-23 19:55:00+00:00,598.35,598.405,598.21,598.29,478108.0,4027.0,598.286432,59.98964037294413
QQQ,2025-09-23 19:56:00+00:00,598.29,598.35,598.08,598.14,239924.0,2511.0,598.241653,52.89825422804221
QQQ,2025-09-23 19:57:00+00:00,598.13,598.14,597.875,597.97,368468.0,3166.0,597.991285,46.91624522017959
QQQ,2025-09-23 19:58:00+00:00,597.98,598.0699,597.96,597.99,310326.0,2775.0,598.013863,44.52107773624016
QQQ,2025-09-23 19:59:00+00:00,598.0,598.2,597.84,598.14,1213897.0,7268.0,598.017895,44.85166912282923
QQQ,2025-09-23 20:00:00+00:00,598.18,598.28,598.04,598.28,2287907.0,513.0,598.198299,53.50318471337613
QQQ,2025-09-23 20:01:00+00:00,598.28,598.38,598.05,598.28,287981.0,533.0,598.271805,58.74125874125835
QQQ,2025-09-23 20:02:00+00:00,598.33,598.77,598.3,598.76,76879.0,492.0,598.566016,67.93478260869448
QQQ,2025-09-23 20:03:00+00:00,598.76,598.76,598.51,598.57,257693.0,227.0,598.670355,61.194029850747455
QQQ,2025-09-23 20:04:00+00:00,598.54,598.72,598.53,598.659,823937.0,178.0,598.615907,63.44396344396302
QQQ,2025-09-23 20:05:00+00:00,598.68,598.68,598.2,598.62,30851.0,144.0,598.413849,60.60157790926947
QQQ,2025-09-23 20:06:00+00:00,598.67,598.7,598.5,598.51,14650.0,159.0,598.616778,63.415892672859016
QQQ,2025-09-23 20:07:00+00:00,598.51,598.53,598.48,598.4899,7032.0,89.0,598.498768,57.80915456281569
QQQ,2025-09-23 20:08:00+00:00,598.51,598.51,598.27,598.29,9142.0,102.0,598.396529,48.617256637166165
QQQ,2025-09-23 20:09:00+00:00,598.3197,598.48,598.3197,598.47,5638.0,88.0,598.419653,54.64396284829916
QQQ,2025-09-23 20:10:00+00:00,598.47,598.47,598.42,598.46,12944.0,101.0,598.447359,58.89877641824444
QQQ,2025-09-23 20:11:00+00:00,598.41,598.42,598.36,598.37,3962.0,76.0,598.38449,61.64144353899843
QQQ,2025-09-23 20:12:00+00:00,598.4,598.42,598.34,598.41,27226.0,209.0,598.390996,62.08285385500498
QQQ,2025-09-23 20:13:00+00:00,598.4,598.4,598.35,598.39,17640.0,135.0,598.373587,57.773631840796284
QQQ,2025-09-23 20:14:00+00:00,598.39,598.39,598.29,598.3,751512.0,182.0,598.341471,50.64184852374781
QQQ,2025-09-23 20:15:00+00:00,598.29,598.33,598.25,598.33,18746.0,177.0,598.270516,51.57430730478796
QQQ,2025-09-23 20:16:00+00:00,598.3001,598.32,598.249,598.25,64020.0,123.0,598.269978,28.535353535355767
QQQ,2025-09-23 20:17:00+00:00,598.24,598.24,598.21,598.21,1064.0,54.0,598.22,32.65895953757368
QQQ,2025-09-23 20:18:00+00:00,598.23,598.29,598.23,598.29,108582.0,57.0,598.247504,32.06997084548159
QQQ,2025-09-23 20:19:00+00:00,598.25,598.27,598.21,598.22,2486.0,44.0,598.242353,31.132075471700247
QQQ,2025-09-23 20:20:00+00:00,598.26,598.3525,598.26,598.3525,2006.0,47.0,598.296033,42.725173210160285
QQQ,2025-09-23 20:21:00+00:00,598.3399,598.34,598.3375,598.3375,973.0,42.0,598.339253,42.92741785780326
QQQ,2025-09-23 20:22:00+00:00,598.25,598.29,598.2303,598.27,4308.0,43.0,598.259731,48.94179894179984
QQQ,2025-09-23 20:23:00+00:00,598.2,598.24,598.17,598.19,5489.0,91.0,598.195516,33.43195266271958
QQQ,2025-09-23 20:24:00+00:00,598.2,598.2,598.18,598.18,3337.0,34.0,598.182313,33.43195266271508
QQQ,2025-09-23 20:25:00+00:00,598.16,598.16,598.09,598.12,16020.0,128.0,598.104605,34.662576687113315
QQQ,2025-09-23 20:26:00+00:00,598.1,598.11,598.0801,598.0801,701.0,25.0,598.097171,29.75825254632396
QQQ,2025-09-23 20:27:00+00:00,598.1,598.1,598.08,598.08,1140.0,33.0,598.097576,30.50314465408769
QQQ,2025-09-23 20:28:00+00:00,598.11,598.2,598.11,598.1709,3326.0,46.0,598.187287,41.88968463374562
QQQ,2025-09-23 20:29:00+00:00,598.18,598.18,598.1483,598.1483,2002.0,27.0,598.163794,38.47812301837854
QQQ,2025-09-23 20:30:00+00:00,598.169,598.169,598.14,598.15,2525.0,37.0,598.143646,42.95972965361358
QQQ,2025-09-23 20:31:00+00:00,598.1097,598.1097,598.05,598.06,10417.0,95.0,598.080835,40.13417521703845
QQQ,2025-09-23 20:32:00+00:00,598.07,598.09,598.06,598.09,2684.0,40.0,598.067743,35.91945930723966
QQQ,2025-09-23 20:33:00+00:00,598.08,598.1,598.08,598.1,759.0,13.0,598.08274,40.77207013226561
QQQ,2025-09-23 20:34:00+00:00,598.13,598.16,598.119,598.16,1755.0,24.0,598.131671,33.33910334083289
QQQ,2025-09-23 20:35:00+00:00,598.16,598.16,598.16,598.16,192.0,15.0,598.16,34.22783010484939
QQQ,2025-09-23 20:36:00+00:00,598.14,598.2,598.14,598.2,1887.0,37.0,598.195597,43.46038863976717
QQQ,2025-09-23 20:37:00+00:00,598.2,598.27,598.2,598.27,630.0,25.0,598.239412,57.616146230000105
QQQ,2025-09-23 20:38:00+00:00,598.299,598.38,598.2801,598.38,4455.0,58.0,598.350539,65.99488163788081
QQQ,2025-09-23 20:39:00+00:00,598.38,598.38,598.32,598.3325,2167.0,31.0,598.373625,67.34127631793464
QQQ,2025-09-23 20:40:00+00:00,598.34,598.35,598.33,598.34,2163.0,23.0,598.342105,72.39358952265901
QQQ,2025-09-23 20:41:00+00:00,598.36,598.36,598.33,598.33,1313.0,30.0,598.339703,71.17926126736357
QQQ,2025-09-23 20:42:00+00:00,598.36,598.36,598.3201,598.342,4813.0,59.0,598.345657,66.73185996479407
QQQ,2025-09-23 20:43:00+00:00,598.3401,598.35,598.31,598.31,2089.0,48.0,598.325179,65.52717495678418
QQQ,2025-09-23 20:44:00+00:00,598.2898,598.2898,598.2898,598.2898,1129.0,15.0,598.2898,62.963649851634216
QQQ,2025-09-23 20:45:00+00:00,598.29,598.29,598.28,598.28,1697.0,43.0,598.288046,73.96514161220028
QQQ,2025-09-23 20:46:00+00:00,598.29,598.29,598.16,598.16,119161.0,75.0,598.249095,56.37522768669755
QQQ,2025-09-23 20:47:00+00:00,598.17,598.2,598.16,598.16,3784.0,39.0,598.189385,55.56586270871492
QQQ,2025-09-23 20:48:00+00:00,598.18,598.22,598.15,598.21,3750.0,69.0,598.193774,54.72589792061038
QQQ,2025-09-23 20:49:00+00:00,598.2,598.21,598.16,598.19,7709.0,76.0,598.195802,52.73224043716588
QQQ,2025-09-23 20:50:00+00:00,598.18,598.22,598.18,598.22,581450.0,25.0,598.206341,51.85528756957163
QQQ,2025-09-23 20:51:00+00:00,598.28,598.28,598.23,598.2493,2453.0,27.0,598.245828,47.92293798915968
QQQ,2025-09-23 20:52:00+00:00,598.23,598.23,598.23,598.23,817.0,18.0,598.23,31.599607458290194
QQQ,2025-09-23 20:53:00+00:00,598.2499,598.25,598.2499,598.25,399.0,22.0,598.24995,39.147592738751264
QQQ,2025-09-23 20:54:00+00:00,598.22,598.22,598.22,598.22,451.0,28.0,598.22,35.09687034276325
QQQ,2025-09-23 20:55:00+00:00,598.3,598.3,598.3,598.3,865.0,22.0,598.3,46.82606855690812
QQQ,2025-09-23 20:56:00+00:00,598.33,598.33,598.3,598.3,947.0,31.0,598.322044,45.44072948327716
QQQ,2025-09-23 20:57:00+00:00,598.33,598.33,598.33,598.33,783.0,22.0,598.33,52.18054949848489
QQQ,2025-09-23 20:58:00+00:00,598.32,598.32,598.32,598.32,1325.0,18.0,598.32,53.3675289919764
QQQ,2025-09-23 20:59:00+00:00,598.32,598.32,598.32,598.32,1743.0,34.0,598.32,54.55996352030234
QQQ,2025-09-23 21:00:00+00:00,598.36,598.36,598.35,598.36,1693.0,38.0,598.356231,77.88622420526477
QQQ,2025-09-23 21:01:00+00:00,598.4,598.5,598.4,598.5,92775.0,41.0,598.495016,84.09546730848173
QQQ,2025-09-23 21:02:00+00:00,598.47,598.66,598.47,598.66,5206.0,58.0,598.616022,86.97009530070376
QQQ,2025-09-23 21:03:00+00:00,598.66,598.8,598.66,598.8,12775.0,108.0,598.705591,91.86110348614889
QQQ,2025-09-23 21:04:00+00:00,598.84,598.84,598.77,598.77,1733.0,25.0,598.777256,87.74361789735043
QQQ,2025-09-23 21:05:00+00:00,598.7,598.77,598.68,598.77,7105.0,51.0,598.701376,87.23008723010206
QQQ,2025-09-23 21:06:00+00:00,598.6898,598.77,598.68,598.71,3658.0,46.0,598.697322,82.43243243244324
QQQ,2025-09-23 21:07:00+00:00,598.68,598.69,598.68,598.68,387229.0,51.0,598.680146,78.66666666666768
QQQ,2025-09-23 21:08:00+00:00,598.39,598.39,598.39,598.39,436.0,28.0,598.39,58.415841584157405
QQQ,2025-09-23 21:10:00+00:00,598.66,598.66,598.64,598.64,1501.0,24.0,598.652349,64.4067796610189
QQQ,2025-09-23 21:11:00+00:00,598.6,598.69,598.6,598.69,3957.0,51.0,598.682581,65.8536585365892
QQQ,2025-09-23 21:12:00+00:00,598.69,598.69,598.63,598.63,3183.0,30.0,598.633009,61.90476190476019
QQQ,2025-09-23 21:13:00+00:00,598.81,598.81,598.53,598.53,5585.0,51.0,598.543959,57.77777777777478
QQQ,2025-09-23 21:14:00+00:00,598.57,598.57,598.5,598.5,10207.0,34.0,598.501322,56.52173913043299
QQQ,2025-09-23 21:15:00+00:00,598.48,598.52,598.48,598.52,2057.0,20.0,598.490035,55.88235294117524
QQQ,2025-09-23 21:16:00+00:00,598.48,598.58,598.48,598.58,2139.0,34.0,598.48528,53.125000000001386
QQQ,2025-09-23 21:18:00+00:00,598.59,598.59,598.59,598.59,216.0,10.0,598.59,46.902654867259756
QQQ,2025-09-23 21:20:00+00:00,598.5102,598.68,598.5102,598.68,2309.0,91.0,598.616675,44.44444444444444
QQQ,2025-09-23 21:21:00+00:00,598.68,598.7,598.58,598.68,2699.0,43.0,598.672345,45.71428571428448
QQQ,2025-09-23 21:22:00+00:00,598.69,598.7,598.69,598.7,478.0,23.0,598.692778,46.7289719626203
QQQ,2025-09-23 21:23:00+00:00,598.67,598.75,598.67,598.75,10391.0,72.0,598.737378,51.88679245282817
QQQ,2025-09-23 21:24:00+00:00,598.74,598.81,598.74,598.8,10273.0,69.0,598.792765,55.55555555555556
QQQ,2025-09-23 21:25:00+00:00,598.8,598.85,598.8,598.85,829.0,30.0,598.81,77.38095238094981
QQQ,2025-09-23 21:26:00+00:00,598.84,598.85,598.82,598.82,976.0,29.0,598.838333,64.51612903226044
QQQ,2025-09-23 21:27:00+00:00,598.81,598.81,598.74,598.74,1286.0,20.0,598.746364,53.84615384614981
QQQ,2025-09-23 21:28:00+00:00,598.8,598.83,598.78,598.78,2101.0,20.0,598.813895,61.90476190476019
QQQ,2025-09-23 21:29:00+00:00,598.83,598.83,598.83,598.83,537.0,20.0,598.83,75.8620689655213
QQQ,2025-09-23 21:30:00+00:00,598.83,598.83,598.83,598.83,354.0,20.0,598.83,80.0
QQQ,2025-09-23 21:32:00+00:00,598.8,598.8,598.8,598.8,1170.0,33.0,598.8,74.99999999998985
QQQ,2025-09-23 21:34:00+00:00,598.72,598.72,598.72,598.72,1008.0,51.0,598.72,62.06896551723935
QQQ,2025-09-23 21:35:00+00:00,598.72,598.74,598.72,598.74,3401.0,124.0,598.729236,62.71186440677705
QQQ,2025-09-23 21:36:00+00:00,598.71,598.77,598.62,598.77,2790.0,55.0,598.67982,58.49056603773747
QQQ,2025-09-23 21:38:00+00:00,598.7,598.7,598.7,598.7,436.0,19.0,598.7,51.666666666674566
QQQ,2025-09-23 21:39:00+00:00,598.65,598.65,598.65,598.65,234.0,13.0,598.65,46.03174603174059
QQQ,2025-09-23 21:41:00+00:00,598.84,598.84,598.66,598.66,519.0,25.0,598.75,42.37288135592992
QQQ,2025-09-23 21:42:00+00:00,598.83,598.84,598.83,598.83,1026.0,16.0,598.836732,52.112676056343666
QQQ,2025-09-23 21:43:00+00:00,598.8,598.8,598.8,598.8,158.0,17.0,598.8,46.37681159419884
QQQ,2025-09-23 21:45:00+00:00,598.66,598.66,598.66,598.66,113.0,8.0,598.66,39.999999999997165
QQQ,2025-09-23 21:48:00+00:00,598.7,598.7,598.7,598.7,528.0,11.0,598.7,47.36842105263472
QQQ,2025-09-23 21:49:00+00:00,598.7,598.79,598.7,598.79,1033.0,18.0,598.745033,50.61728395061659
QQQ,2025-09-23 21:50:00+00:00,598.79,598.8,598.79,598.8,1260.0,21.0,598.795034,48.05194805194268
QQQ,2025-09-23 21:51:00+00:00,598.74,598.79,598.7,598.79,1510.0,30.0,598.732718,47.43589743589276
QQQ,2025-09-23 21:53:00+00:00,598.73,598.73,598.73,598.73,901.0,17.0,598.73,45.67901234568265
QQQ,2025-09-23 21:54:00+00:00,598.66,598.66,598.66,598.66,334.0,7.0,598.66,46.24999999999662
QQQ,2025-09-23 21:55:00+00:00,598.73,598.73,598.7,598.73,698.0,36.0,598.720033,49.41176470588298
QQQ,2025-09-23 21:57:00+00:00,598.64,598.64,598.61,598.61,871.0,31.0,598.621429,41.48936170213088
QQQ,2025-09-23 21:58:00+00:00,598.55,598.8533,598.53,598.8533,889.0,36.0,598.667791,56.884936674746974
QQQ,2025-09-23 22:00:00+00:00,598.52,598.6,598.44,598.6,3311.0,55.0,598.513651,48.10116967947932
QQQ,2025-09-23 22:01:00+00:00,598.62,598.66,598.6,598.6,1641.0,15.0,598.629236,47.703964487986376
QQQ,2025-09-23 22:02:00+00:00,598.65,598.66,598.6019,598.66,3447.0,28.0,598.629932,42.89654019722237
QQQ,2025-09-23 22:03:00+00:00,598.6764,598.68,598.66,598.6601,2368.0,15.0,598.665526,44.00445701551818
QQQ,2025-09-23 22:04:00+00:00,598.66,598.67,598.61,598.62,3294.0,27.0,598.636892,48.12523434570859
QQQ,2025-09-23 22:05:00+00:00,598.64,598.7,598.64,598.65,2690.0,29.0,598.657246,47.634367903100376
QQQ,2025-09-23 22:06:00+00:00,598.65,598.8,598.65,598.75,7751.0,56.0,598.720318,48.12523434570859
QQQ,2025-09-23 22:09:00+00:00,598.76,598.76,598.76,598.76,730.0,19.0,598.76,48.12523434570859
QQQ,2025-09-23 22:10:00+00:00,598.76,598.83,598.75,598.83,2887.0,23.0,598.779047,51.77493787717755
QQQ,2025-09-23 22:11:00+00:00,598.8,598.89,598.8,598.89,4532.0,34.0,598.839236,57.09975150869504
QQQ,2025-09-23 22:12:00+00:00,598.9,598.9121,598.8515,598.9121,995.0,19.0,598.890191,61.683195847623516
QQQ,2025-09-23 22:13:00+00:00,598.889,598.889,598.8,598.8,896.0,31.0,598.860975,53.12221231043401
QQQ,2025-09-23 22:14:00+00:00,598.75,598.79,598.75,598.78,734.0,15.0,598.772975,58.32517140058507
QQQ,2025-09-23 22:15:00+00:00,598.79,598.81,598.79,598.81,839.0,11.0,598.805,47.31954933762281
QQQ,2025-09-23 22:16:00+00:00,598.7199,598.7199,598.69,598.69,237.0,14.0,598.70495,56.67259786477112
QQQ,2025-09-23 22:17:00+00:00,598.71,598.7295,598.71,598.7295,458.0,14.0,598.7165,59.06989774478311
QQQ,2025-09-23 22:18:00+00:00,598.68,598.68,598.6601,598.6601,1172.0,18.0,598.661909,50.006912760962855
QQQ,2025-09-23 22:19:00+00:00,598.68,598.68,598.68,598.68,575.0,15.0,598.68,51.33898533171166
QQQ,2025-09-23 22:20:00+00:00,598.69,598.7,598.69,598.7,1037.0,13.0,598.695,55.5325034578187
QQQ,2025-09-23 22:21:00+00:00,598.72,598.73,598.72,598.73,363.0,14.0,598.725652,55.5325034578187
QQQ,2025-09-23 22:22:00+00:00,598.73,598.73,598.6952,598.6952,692.0,18.0,598.72112,45.834600182425234
QQQ,2025-09-23 22:25:00+00:00,598.63,598.63,598.6,598.6,634.0,23.0,598.615,39.2328398384922
QQQ,2025-09-23 22:26:00+00:00,598.57,598.62,598.5405,598.59,1186.0,23.0,598.573338,32.43045387993473
QQQ,2025-09-23 22:27:00+00:00,598.5716,598.61,598.5505,598.5801,525.0,13.0,598.58444,25.517459314263633
QQQ,2025-09-23 22:28:00+00:00,598.5786,598.5786,598.5786,598.5786,190.0,11.0,598.5786,22.76661767106978
QQQ,2025-09-23 22:32:00+00:00,598.59,598.59,598.59,598.59,1431.0,16.0,598.59,29.476153244718077
QQQ,2025-09-23 22:35:00+00:00,598.66,598.66,598.66,598.66,941.0,13.0,598.66,39.3162393162324
QQQ,2025-09-23 22:37:00+00:00,598.6018,598.6039,598.6018,598.6039,1704.0,19.0,598.601932,32.46554364470839
QQQ,2025-09-23 22:38:00+00:00,598.6599,598.66,598.6599,598.66,211.0,5.0,598.659952,47.13631156929205
QQQ,2025-09-23 22:39:00+00:00,598.661,598.661,598.661,598.661,572.0,7.0,598.661,42.94250978774879
QQQ,2025-09-23 22:41:00+00:00,598.7,598.7,598.7,598.7,196.0,14.0,598.7,54.38557924818564
QQQ,2025-09-23 22:43:00+00:00,598.7301,598.7301,598.7301,598.7301,138.0,13.0,598.7301,55.38593850785234
QQQ,2025-09-23 22:44:00+00:00,598.71,598.72,598.71,598.72,548.0,16.0,598.715,52.19683655535888
QQQ,2025-09-23 22:46:00+00:00,598.71,598.71,598.71,598.71,160.0,13.0,598.71,47.70220588235448
QQQ,2025-09-23 22:47:00+00:00,598.73,598.74,598.73,598.74,256.0,7.0,598.735,55.204460966545646
QQQ,2025-09-23 22:51:00+00:00,598.8,598.8,598.8,598.8,165.0,14.0,598.8,75.30364372469938
QQQ,2025-09-23 22:52:00+00:00,598.82,598.83,598.8,598.8,722.0,15.0,598.822857,77.25856697819535
QQQ,2025-09-23 22:59:00+00:00,598.72,598.72,598.72,598.72,416.0,19.0,598.72,65.36349659566132
QQQ,2025-09-23 23:00:00+00:00,598.72,598.72,598.72,598.72,1033.0,12.0,598.72,65.57955046276405
QQQ,2025-09-23 23:01:00+00:00,598.74,598.74,598.74,598.74,238.0,12.0,598.74,66.21972318339644
QQQ,2025-09-23 23:03:00+00:00,598.61,598.69,598.61,598.69,450.0,17.0,598.647471,53.39059674503847
QQQ,2025-09-23 23:04:00+00:00,598.76,598.76,598.76,598.76,177.0,10.0,598.76,67.10497479729732
QQQ,2025-09-23 23:05:00+00:00,598.76,598.76,598.76,598.76,217.0,12.0,598.76,62.4937531234505
QQQ,2025-09-23 23:06:00+00:00,598.68,598.75,598.68,598.75,402.0,14.0,598.703333,60.874877810376056
QQQ,2025-09-23 23:07:00+00:00,598.69,598.69,598.69,598.69,580.0,13.0,598.69,48.837749883774855
QQQ,2025-09-23 23:08:00+00:00,598.68,598.7,598.68,598.7,2111.0,13.0,598.680954,46.330163374789464
QQQ,2025-09-23 23:09:00+00:00,598.68,598.69,598.68,598.69,808.0,7.0,598.683711,46.34146341463415
QQQ,2025-09-23 23:11:00+00:00,598.6399,598.6399,598.6399,598.6399,332.0,14.0,598.6399,42.21284159074929
QQQ,2025-09-23 23:12:00+00:00,598.6,598.6,598.56,598.56,2147.0,24.0,598.595785,31.999999999985448
QQQ,2025-09-23 23:13:00+00:00,598.56,598.61,598.56,598.61,697.0,17.0,598.575024,30.612244897961077
QQQ,2025-09-23 23:15:00+00:00,598.6115,598.6115,598.6115,598.6115,263.0,13.0,598.6115,30.824008138348916
QQQ,2025-09-23 23:17:00+00:00,598.67,598.67,598.67,598.67,109.0,9.0,598.67,44.68085106382154
QQQ,2025-09-23 23:18:00+00:00,598.69,598.69,598.69,598.69,129.0,9.0,598.69,46.938775510206916
QQQ,2025-09-23 23:19:00+00:00,598.63,598.63,598.6195,598.6195,357.0,14.0,598.623,38.852913968549665
QQQ,2025-09-23 23:20:00+00:00,598.6,598.6,598.6,598.6,493.0,7.0,598.6,41.176470588233975
QQQ,2025-09-23 23:24:00+00:00,598.62,598.6592,598.62,598.6592,255.0,14.0,598.6396,39.90384615385666
QQQ,2025-09-23 23:28:00+00:00,598.62,598.62,598.62,598.62,867.0,10.0,598.62,36.9985141159063
QQQ,2025-09-23 23:29:00+00:00,598.64,598.64,598.64,598.64,221.0,12.0,598.64,39.97082421590399
QQQ,2025-09-23 23:30:00+00:00,598.64,598.65,598.64,598.6483,1448.0,11.0,598.647574,45.80229514796824
QQQ,2025-09-23 23:31:00+00:00,598.63,598.63,598.61,598.61,1436.0,28.0,598.614823,41.428571428571736
QQQ,2025-09-23 23:32:00+00:00,598.6,598.6,598.6,598.6,443.0,11.0,598.6,41.428571428571736
QQQ,2025-09-23 23:33:00+00:00,598.58,598.58,598.551,598.551,834.0,8.0,598.56253,41.51555640389929
QQQ,2025-09-23 23:34:00+00:00,598.62,598.62,598.6,598.6,439.0,14.0,598.613311,54.05679513185326
QQQ,2025-09-23 23:35:00+00:00,598.5794,598.5794,598.52,598.52,1114.0,13.0,598.547873,41.39579349904134
QQQ,2025-09-23 23:37:00+00:00,598.61,598.61,598.59,598.59,411.0,15.0,598.603333,48.18258664412998
QQQ,2025-09-23 23:38:00+00:00,598.57,598.57,598.55,598.56,446.0,13.0,598.557576,40.230905861459014
QQQ,2025-09-23 23:42:00+00:00,598.52,598.52,598.51,598.51,2305.0,16.0,598.519545,34.822934232711546
QQQ,2025-09-23 23:43:00+00:00,598.52,598.57,598.52,598.57,3056.0,13.0,598.5217,45.75107296137698
QQQ,2025-09-23 23:46:00+00:00,598.59,598.59,598.58,598.58,568.0,18.0,598.583421,48.25479930192159
QQQ,2025-09-23 23:49:00+00:00,598.5311,598.5311,598.5311,598.5311,436.0,14.0,598.5311,38.61738048693769
QQQ,2025-09-23 23:50:00+00:00,598.5399,598.5399,598.5399,598.5399,214.0,6.0,598.5399,42.47604734172259
